,name,date,rating,text
461,Minké,"January 30, 2024",5.0,This Coke Zero is absolutely the best! It’s so fresh and exhilarating especially after it’s been chilled. It’s a great price and readily available. Many times the grocery store is out of this particular brand. I buy from Amazon in bulk and it arrives lightning fast. I hope Amazon will maintain this affordable price. Highly recommend 👍
462,Jasmine  Ihebinike,"February 25, 2024",5.0,Tastes very close to the “real thing “.. I love the flavor
463,Lynda,"February 13, 2024",5.0,I would like to re order but after the first order it is no longer available. This is the only type of soda I will drink.
464,Major T,"January 25, 2024",4.0,Zero Sugar seems just a marketing buzz for old Diet Coke; same old stuff with a new name.  It is OK.
465,D. Toney,"February 22, 2024",5.0,I love the taste of Coke Zero. Highly recommended.
466,Kim,"February 19, 2024",5.0,The order was delivered on as described and I will order again.
467,KJH,"February 21, 2024",5.0,COKE quality with budget savings
468,Brianna Brier,"January 29, 2024",5.0,"I’m a huge Coke Zero girly and was happy to see a pack of Coke Zero with such a low and amazing price for a 6 pack. Definitely will be purchasing many, many times again lol."
469,Mark/Sharon H.,"February 12, 2024",5.0,No Sugar
470,Emily-Kate,"October 22, 2023",5.0,"So, here's the dealio. I'm no mathematician, but these bottles? Definitely gives off some mini vibes. I mean, I thought I was ordering the grown-up, strutting-its-stuff-on-the-beach size. Turns out, they're more like adorable soda toddlers taking their first steps. Hubby was the one who pointed it out (probably his way of saying I should've read the description better... oops!). Wish they came in 6 packs of 20oz – because, you know, go big or go home! But hey, maybe it's the universe's way of telling my man he doesn't need all that fizz. LOL! Will buy again, but maybe with a magnifying glass next time. 😉"
471,jessica p.,"January 29, 2024",5.0,My favorite thing to drink tastes great and arrived fast.
472,Marty,"January 30, 2024",5.0,Good
473,Irving Steven Sun,"January 25, 2024",5.0,Thank you
474,Placeholder,"January 16, 2024",5.0,Best diet coke!
475,New name,"February 14, 2024",3.0,First time i tried zero coke.  It no flavour of cocoa. They put too much fake acacia flavour.  Too perfume-y  I can tell totally different than diet coke.
476,Peter Barnard,"January 27, 2024",3.0,"To many changes to coca cola over the years imo. I like consistent taste , and this just tasted off to me. Wish they would stop changing sweeteners and labels. Price was great but I had to ""preorder"" for that price and wait 7-10days for delivery, which wasn't a big deal. Bring back TaB 😂"
477,R.JORDAN,"November 18, 2023",5.0,Still favorite diet drink. Notable that much quantity generates urinary frequency. Perhaps >10 ounces can have that effect.  Pepsi Diet is a rival but not the top.
478,Derek,"December 30, 2023",5.0,Good stuff
479,Kittenista,"April 12, 2024",2.0,"I am sorry, but this No Sugar Coca Cola tastes more like Diet Pepsi Cola. I know that there are many who prefer Pepsi to Coke and vice versa. I prefer Coke to Pepsi and this No Sugar Coke is more like Pepsi, so I don't like it at all. I prefer the Diet Coke. I would not likely purchase this item again. Maybe it's ""psychological"" but it gives a stomach ache, too. Thank you for letting me express my opinion on this very important subject."
480,elizaveta protassov,"November 30, 2023",5.0,"Good, good, good"
481,mymorgy,"November 6, 2023",5.0,I usually am not a soda drinker but boy is this soda delicious and addictive.
482,Beth Cain,"September 15, 2023",5.0,The only favor of soda I drink. Classic taste. Always fresh.
483,Mary Miller,"August 28, 2023",5.0,I like when it came on time
484,Olga L.,"August 20, 2023",5.0,its coke and its good
485,David Wells,"July 19, 2023",5.0,Great coca cola taste without sugar! If I can't find coke zero I drink water!
486,lynn,"August 16, 2023",5.0,Liked the taste
487,gregg lewis,"May 10, 2022",5.0,"There's no sugar in this; there's no sugar in Coke Zero either. And there's no sugar in Diet Coke.  I'm at a loss what to tell you. The flavor is the same as Coke.. yet the lack of sugar also makes it somehow different.  What is tricking my brain into thinking it is the coke of my youth I'll leave to forensic scientists to discover. Till then, I will enjoy this new version of the Coke that turned its back on pure cane sugar and walked away to glory and legend just the same."
488,Lee,"July 25, 2023",5.0,This is my favorite Coca-Cola drink.
489,m k banks,"July 13, 2023",5.0,Great as always in coke a cola product
490,Shirley  Williams,"June 30, 2023",5.0,I like coke zero
491,321buhbuy,"December 6, 2022",5.0,"Pleasantly surprised that it actually tasted good to me, better than Diet Coke. I finished every bottle. Would buy again."
492,Cristina ,"November 4, 2022",5.0,"I absolutely like ! HOWEVER, 90% of the time.....NOT IN STOCK. THIS IS ALMOST EVERY WEEK. SHAME ON WAREHOUSE MANAGER."
493,Uwohali,"August 22, 2022",5.0,"Really fresh, reasonably priced considering it saved us a trip out using the delivery service."
494,Nixa Keye,"July 27, 2022",5.0,I loved that they have tasty sugar free options. The kids couldn’t tell the difference…. At all. Until they read the bottle.
495,Ana  Jourdain,"October 12, 2020",5.0,"Great drink but always remember that this has caffeine despite the zero name. My idiot self assumed it didn’t have caffeine because of the name rather than doing research. Turns out it has tons of caffeine. And my anxiety just could not, I didn’t sleep for two nights 😩 had to switch to Diet Coke caffeine free."
496,Beth,"January 24, 2022",5.0,Greatvtadting. Can't tell that it is nonsugar compared to original.
497,Bruce Fraser,"January 17, 2024",1.0,I don`t know where all the great reviess came from but it was pretty bad taste. I will go back to diet pepsi and forget this bad leap of faith I tried. live and learnbf
498,BleuEyes,"October 16, 2018",5.0,We love this Coke Zero! It tastes so close to regular coke without that nasty aftertaste the the Diet Coke has.  We had an issue with two bottles out of three six packs being totally flat. I contacted the Coke company and the sent us free product coupons after giving them the codes on the bottles.
499,Eileen Howorth,"September 5, 2021",5.0,Too much money for what you get. They shrunk the stupid bottle and charge more!
500,Patsy Evans,"May 19, 2022",5.0,Drink
501,Fast food Cat,"March 17, 2024",1.0,When I get this Coke and only have 12 days left before expires! Disgust this behavior!
502,Mary Dork,"October 3, 2021",5.0,Bought these for work for my weekly soda drink!
503,Luigi,"February 13, 2021",4.0,Good flavor.
504,April,"November 16, 2020",5.0,Coke Zero always seems to be scarce these days. Glad you have it and a great price too.
505,Ann,"February 5, 2022",3.0,I like regular diet Coke much better than this.
506,Joe,"August 3, 2020",5.0,I like Coke Zero better than Diet Coke and this is a decent value.
507,EC,"February 14, 2024",1.0,I did not like the artificial sweetener.  Makes my stomach hurt
508,Carla J,"January 31, 2020",5.0,What can I say? It’s my go to soda. And the price on the Amazon Fresh is really great.
509,Amazon Shopper,"January 1, 2021",5.0,Great flavor without consuming all that sugar.
510,deanna k.,"September 6, 2021",3.0,VERY REFRESHING!!
511,WKT,"January 9, 2024",1.0,Five six-packs ordered. Only three six- packs delivered
512,ZCW,"January 13, 2024",1.0,Ordered October 22nd..delivered January 9th. Wow
513,Live Bearded !!,"May 8, 2020",5.0,Need I say more
514,Alan,"September 2, 2020",5.0,Love it
515,SusanB,"January 31, 2020",5.0,Best Coca-Cola product to date
516,Sandra Tatum,"February 28, 2020",3.0,Flat
517,Gary Romines,"May 13, 2018",5.0,Great
518,TShaw,"May 2, 2021",2.0,120 calories big deal
519,Michael A. Mcmahan,"April 2, 2021",1.0,so coke made a smaller bottle at a higher expense instead of useing the 20 oz. bottles just to cut out a little less than 4 oz. Way to expensive for the volume of drink
520,Tom S.,"February 10, 2022",1.0,Stale no fizz I still have one left after a month or two I don't know if I'm gonna try it
521,Gene Lariviere,"June 17, 2023",5.0,It taste more like regular Coke compared to its Diet Coke option. They nailed it with the flavor. But I wish they would bring back Coke Zero 2004 time to time. I miss the OG.
522,Susan Squan,"September 21, 2017",1.0,Please bring back Coke zero. I hate this! I will no longer buy this sweet horrible tasting new coke. I want my cokes zero back please!
523,LegoGirl,"October 17, 2016",5.0,"I'll drink just about any diet soda, but this is my #1 choice when it's an option. I was a fan of original Diet Coke for year, and was skeptical about this soda when it first came out---I suspected they had simply rebranded the bottle to remove the word ""Diet"" so people would be less self-conscious drinking it. Checking out the ingredients labels of Diet Coke and Coke Zero, things are in a slightly different order there so I guess it's true that the formulations are unique. Coke Zero has less ""bite"" than Diet Coke, so it's probably a better fit for people who like sweeter soft drinks.Note: I can usually find these 6-packs on sale in local groceries for about four bucks; got these with my Amazon Fresh order for a little bit more, still reasonable."
524,MANISH,"December 4, 2016",5.0,It was great offer to have these many cokes.
525,Amanda M.,"September 7, 2017",2.0,"I've been a huge fan of Coke Zero since it came out originally. I had almost given up on diet colas as tasting too diet-y, but then I tried Coke Zero and no other diet cola compared to it.This is why I am so saddened to say that the new Coke Zero Sugar just does not compare to it. I tried it, fully expecting it to taste like Coke Zero. I thought, hey, how much of a difference could there be? But no, it's bad. It doesn't taste more like Coke, it tastes more like Diet Coke, and well, I never liked Diet Coke. The Diet taste is extremely strong, and as someone who only drinks diet sodas, you would think that taste would be nearly impossible for me to detect but it's so strong. It tastes like artificial sweetener and badness.Between Diet Coke and Diet Pepsi, I have to go with Diet Pepsi because Diet Coke is just not good. (And I always preferred Coke to Pepsi, so that's saying something.)So, now that Coca-Cola has needlessly destroyed Coke Zero and made it taste worse than Diet Coke, I guess I'll switch to Diet Pepsi."
526,Jimbo,"June 19, 2022",5.0,Coke Zero is the best non sugar cola in the market and the bottles are the perfect size for a hot summer day
527,Mipp,"August 21, 2020",5.0,I thilrught I was getting reg Coke but zero came ....guess what I Lov it
528,Jackson,"March 10, 2023",5.0,Nice
529,CupcakeS,"November 28, 2021",5.0,It tastes great
530,REMIXX,"May 11, 2022",5.0,Best low cal. Woke Soda!
531,Clairekitty,"July 5, 2022",5.0,"Healthy, quick"
532,Kelly L.,"March 13, 2024",5.0,Great value for this soda.
533,Valeria,"October 23, 2021",5.0,"I used to drink diet coke and diet pepsi, not crazy about the artificial sweetener aftertaste.  I quit them after learning about aspartame's health issues.  I didn't know it was still in use till I saw ingredients in both zero coke and zero pepsi, which I've ordered recently, liking the taste.  Wouldn't otherwise guess aspartame would be the artificial sweetener of choice in these.  Don't know why the taste would be better than the old diet colas.  Wish they'd use something not harmful so I can still order colas."
534,Kirby Taylor,"February 26, 2024",5.0,What I like about this soda is that is sugar free and quenches your thirst and I love it on the market with Amazon as long as there's no recall on it!
535,Kindle Customer,"April 2, 2024",5.0,They are a great treat but not sold in stores in my state. They are quite pricey but so is everything else. I love the taste
536,Emad sherif,"April 15, 2024",5.0,All cans came in good condition
537,Bert,"March 30, 2024",5.0,I liked the flavor. It was for my own use
538,Janak Katdare,"April 16, 2024",4.0,"Taste good, probably give u cancer :( but no calories :)"
539,Judy Skolnick,"April 1, 2024",5.0,I liked it for a once and a while drink
540,Yoel Abitboul,"March 11, 2024",5.0,"Finally, it’s coke zero! As we can expect. The little cans are nice to take a little portion during the day"
541,Amanda Terrell,"March 5, 2024",1.0,The product arrived in a box that was half soaked in soda.  The box is almost shredding.  The drinks were all covered in soda and had to be washed individually.  Two of the cans arrived open and empty.
542,Todd Smith,"April 4, 2024",4.0,Weird aftertaste and I wonder are these bad for you ?
543,Kindle Customer,"February 15, 2024",4.0,It tastes a little flat. I don't know if that's Amazon or the Coke Zero. I feel like I remember bottles were more fizzy. But the taste is okay. Enough to take the edge off if you want a Coke but can't have the sugar
544,Bayo Elizabeth Cary,"February 14, 2024",5.0,"I love diet Coke. However, I avoided caffeine. The smaller Coke Zero portions are ""perfect"" for me. I can have a diet Coke. I can drink the whole can& the caffeine from the smaller can size, never keeps me up at night!"
545,trebleclef,"November 26, 2023",5.0,"As said, it's Coke Zero, and you're probably here not because you haven't tried it and decided that you already like it, but just to see if it tastes the same when ordered here online. It does. Just be careful. THESE ARE THE TINY CANS, NOT THE REGULAR SIZE CANS. That was my mistake; I thought I was getting the regular sized cans, because I misread the MINI part. That said, if you know what you're getting, these mini cans are more than I'd like to pay, but the mini size is actually perfect, because I often don't drink the whole full-sized can anyway, and so these little mini cans have just enough for one serving. I'll probably get them again intentionally, because I like the mini servings; they're just more expensive than buying the larger cans."
546,mac,"April 9, 2024",3.0,"the description, doesn't say MINI, the can doesn't say MINI... just the box, which you don't focus on, because it's in the background. before you order, make sure it's the right one"
547,Gabriel Gama,"February 24, 2024",5.0,It is coke. It is zero. Good enough
548,Amazon Customer,"January 5, 2024",4.0,"REFRESHMENT FFOR HUBBY, BUT THEY ARE TEENY TINY CANS OF COCA COLA"
549,Kaylee,"February 22, 2024",5.0,Mini size cans have become my new obsession. Love these!
550,Natalie,"February 12, 2024",5.0,"Love ordering these through Amazon. Same price as grocery store. Wish Amazon offered more flavors, specifically Dr Pepper and Diet Coke."
551,william watson,"February 21, 2024",5.0,THE PERFECT SIZE !
552,Dorothy C. Bordelon,"February 3, 2024",5.0,waiting for my next order to be delivered. nice to have more room in refrigerator with smaller cans
553,Prazene,"January 26, 2024",5.0,"I love Coke zero. These are the perfect drink to put in your fridge. The bottle is small. When it’s cold, it is just like a normal Coke."
554,"Diana, sent 1 bottle wrong item I ordered 8 bottles. Paid 32.00 for one Mio, this sucks! Tried to leave message with seller would not work they said no refunds!!","November 9, 2023",4.0,I like that the amount of a small can is just right and not too much. Great taste .
555,chlo,"November 4, 2023",4.0,"Honestly, prefer Zero Sugar Pepsi, this coca cola didn't have a very good flavor, but it was tolerable."
556,Brandon Plant,"February 9, 2024",5.0,👍
557,janine,"January 17, 2024",3.0,"I tried Diet Coke for the first time and although not as bad as some diet beverages, the artificial sweetener was too noticeable for my taste. The cost is fair and it's nice that they're sold in mini cans, and if the taste and the aftertaste of artificial sweetener doesn't bother you, this soda does taste better than some of the others on the market that I've tried."
558,Chessie,"November 9, 2023",4.0,Otherwise great.
559,AT,"February 3, 2024",5.0,Convenient!
560,Nick,"January 24, 2024",5.0,Like the small cans and taste good
561,Name,"February 13, 2024",3.0,I only got 2 boxes instead of 3
562,John Hymel,"February 8, 2024",3.0,Coke box was in bad shape cans were out of Coke box
563,Amazon Customer,"November 17, 2023",5.0,"All we drink in our house. We go through a lot of Coke Zero. We bought this when things were hard to find during the pandemic and Coke Zero was always sold out. This was a little more expensive than what we usually purchase Coke Zero for, but it got us out of a pinch when we needed it!"
564,Judy D.,"December 28, 2023",5.0,"I know diet drinks are bad for one's health, but if you want one anyway, this is a good one. Tastes almost like a real coke"
565,Erika Hernandez,"January 9, 2024",5.0,The taste is better than any dark diet soda I have had.
566,doctorsister,"December 18, 2023",5.0,I particularly like the size of these zero cokes since I very rarely drink sodas. Convenient and satisfying. 😏
567,Danita Daley,"December 25, 2023",5.0,These are the perfect size cans and Coke Zero has great taste. Buy them often.
568,Alissa,"November 26, 2023",5.0,"We drink a lot of Coke Zero, and many of the cans end up partially abandoned on counters & tables throughout the house. The small cans help us reduce the amount of wasted soda!"
569,Guy,"January 15, 2024",5.0,👍👍
570,Amalthea,"December 28, 2023",5.0,What you would expect from Coca-Cola very good
571,Tricia,"December 27, 2023",5.0,Just tried the Zero coke! Very impressed.
572,jamie,"January 11, 2024",3.0,But what isn't these days .. love Amazon fresh
573,sum1sgirl,"December 14, 2023",5.0,"Not a fan of ""diet soda"" but this actually tastes like an actual coke."
574,R.JORDAN,"August 14, 2023",4.0,"As above. Fussy review, but Diet Coke is better, and maybe one other Coke type."
575,cjb,"August 30, 2023",4.0,Just ok I guess
576,William F. Nappi,"September 30, 2022",5.0,"It's on the sparkly side with a taste I really can't define or precisely pinpoint.  At least one reviewer noted it had a pineapple like taste to it.I like the colorful cans.  There's less caffeine per 10 oz can (>21 mg) than an 8 oz cup of coffee (~ 35 mg I believe.)I really can't describe the taste except to say it tastes good to me.  It just tastes good: contains caffeine and there is no sugar.It contains phenylalanine which I looked up around fifteen years ago and at the time that new word to my vocabulary meant it had positive nutritional value to the extent its not bad for you but instead a good thing.So if there have been no changes to that definition, it's all good.I will buy this again if it isn't discontinued for any reason."
577,Donna,"November 29, 2023",5.0,"There is usually an aftertaste with soda that is so hyped, but this has a crisp, refreshing taste."
578,Maureen,"December 13, 2023",5.0,Great taste!!! no bitter after taste!!
579,Pixie,"August 30, 2023",5.0,"Came in perfect condition !Diet sodas are some of my favorite drinks ever, however my the rest of my family heavily disagrees so we never have them in the house. But luckily amazon pulled through with this one and I got it delivered overnight ! Let's just hope I don't drink them all in a day  ^_^,"
580,Alexandra W,"June 18, 2022",5.0,"I was honestly perplexed the first I saw this was ""space flavored."" As far as I'd heard in the past, space is hypothesized to taste like burnt steak. That really wouldn't be a great flavor. But I was morbidly curious so I bought a bottle.Some people had mentioned it had a flavor reminiscent of campfires and marshmallows, but on my first sip I didn't taste that. I didn't know what I tasted, but I liked it. It took me 2 more bottles to finally identify the flavor.Cotton candy. To me, ""space flavor"" is cotton candy, perhaps with an undertone of cream. It's bright and warm at the same time. Surprisingly, it works really well together.  I found myself wanting more of it but it's not sold in any stores near me. I really wish Starlight wasn't a limited time flavor because I love this as much as I used to love vanilla Coke."
581,Happy Customer,"October 5, 2023",5.0,"Not much to say here it's ""Coke Zero""  if everybody's had that.The size of the cans are just about perfect especially if your pouring some in a glass with ice."
582,Atlantic 17th,"September 25, 2023",5.0,Coke Zero Mini Cans.  The team sometimes needs a little something for their afternoon and they love some coke zero. They gave it two thumbs up and recommends that you try it.
583,Caroline Vander Meer,"October 9, 2023",5.0,It’s nice to have especially if you have gas you got nice something nice and cold to drink
584,Angelica,"November 25, 2023",5.0,Nice
585,Nancy Wesley,"November 7, 2023",5.0,I like the smaller cans and low price
586,Jen,"November 2, 2023",5.0,Tastes great and doesn’t have the “diet” taste
587,deb a.,"October 4, 2023",5.0,I buy the mini size so i won't drink too much at once and a full can would go flat..
588,lighten_up_already,"September 9, 2022",4.0,"This is like a tropical take on Coca-Cola Zero using pineapple up front as the main difference.  My description isn't perfect, but it's what comes to mind first as I am a fan of pineapple sparkling water and the new Zevia pineapple flavor of their energy beverage.  Someone who like tropical flavored drink and cola might give this a try.  I think the flavors are balanced rather well, if a little on the sweet side."
589,cheyenne daisy,"September 22, 2023",5.0,"Delicious, I love these drinks and the size is perfect to control how much caffeine I am having."
590,lovedogs,"June 18, 2019",5.0,"I love Coke Zeros.  I live many miles away from grocery stores.  And as an old person, lugging beverage cans around is no longer possible.  I have purchased the 35-can offer about 5 times. Sometimes as low as $10 and sometimes as high as $29.  And yes - every case I purchased had a few damage issues.  Worst case was have 4 cans completely drained out in the case and several can bottoms bashed so much that the cans will not sit on a flat surface.  And even though Amazon keeps changing the price all the time (even when the Coke Zeros are in my cart), even though there is some damage - I will keep buying these 35 can offers from Amazon.  The cans stay ice cold in the frig.  The 35-can case is much easier to manage than multiple cartons of 12 cokes each.  I can manage the bashed bottoms on the cans.  I almost never run out of Coke Zeros.  I think this is a GREAT value for me.  Maybe it will be for you too, if you can ignore the damages and price changing all the time.  I love this 35-can option by Amazon for buying Coke Zeros!!!"
591,Amazon Customer,"October 22, 2023",5.0,I love Coke zero
592,cas123,"October 9, 2023",5.0,Perfect to kick those sweet cravings
593,Mason brown,"October 27, 2023",3.0,One of the packs was busted open
594,nianhong221,"October 17, 2023",5.0,Perfect size/taste.
595,Irving Steven Sun,"October 12, 2023",5.0,Thank you
596,Misha Herrera,"October 21, 2023",3.0,Diet Coke better
597,JOHN,"October 1, 2023",5.0,delivery was great
598,Rachel Rohr,"October 3, 2023",5.0,Good drink
599,MSV,"September 23, 2023",5.0,My fav- must buy
600,terry,"September 28, 2023",5.0,Ty
601,david b.,"September 5, 2023",5.0,"Great taste, love the 0 sugar"
602,Salas,"June 27, 2023",5.0,I love this soda it is much better than dietContain zero sugar  we drink this alot in my house hold
603,"CHEN, CHING-CHI","August 28, 2023",3.0,Small and avoid drinking too much. Easy to carry
604,Dr Bank,"April 28, 2023",5.0,Convenient small can of soda. Gives you some caffeine without being too much. Perfect for 1 person trying to limit soda intake but still enjoy a little. Good taste
605,T. Caillouet,"January 24, 2023",5.0,"Since COVID this is almost impossible to find.  I think when I purchased this on Amazon, the cost was fairly reasonable, but it isn't any more.  This is my husband's favorite Coke Zero product, but we won't pay Amazon costs any more.  He likes plain Coke Zero just fine."
606,J L J,"December 11, 2023",2.0,"Flat taste....must be really old product! I wasted so much money on this.... Don't waste you money! Coke does still make the Vanilla coke I bought some at my store just a few weeks ago, Much better taste!!!"
607,Low Blood Sugar,"April 16, 2024",1.0,"They taste like normal. These are a very poor value for the money, because the cans radius is slightly smaller and they are slightly shorter but it causes the amount of liquid in the can to be about 1/2 of the normal can. I am not a fan of the new can design."
608,Irving,"June 18, 2023",3.0,Came heavily damaged. Box was torn and cans were all bent out of shape.
609,E. Blake,"November 9, 2022",3.0,I never see any new/limited/weird flavors of Coke where I live so unless I order online I don’t get to taste them.  I ordered this and have had a couple of cans so far.  It’s a fruity-floral flavor but I can’t say what kind of fruit it tastes like although it’s definitely tropical.  I don’t think it’s terrible but I also wouldn’t buy it again.  I think the small cans are perfect for this because I’m not sure I’d want a full size 12 oz can in one sitting.
610,jaime w.,"July 9, 2023",5.0,came undented thanks
611,missy,"February 5, 2020",4.0,Well the cases were ripped . One split open the moment i picked it up dumping cans on the floor thankfully none of them burst. All the cans seem fine so that’s what matters. I wish they sold this in stores still because after shipping these are expensive . The taste is great though. I love coke vanilla but as a Diabetic I can’t drink regular pop anymore and I don’t like the taste of diets not to mention the aspartame. Zeros are great so over all im happy just wish they were more careful with packing and would lower the price some.
612,Wen-Wen,"November 2, 2022",4.0,Tasted like Vanilla Coke to me.
613,Kay,"January 15, 2022",4.0,"although properly boxed and wrapped, a can leaked in the box and got one of the 12 packed soaked. the can was no good as it was empty. For the price, I think I should be able to get a replacement."
614,Holly Janeshek,"March 4, 2023",5.0,Where do you find the soda at? You cannot get it anywhere the best tasting soda for my money
615,Susie C,"July 14, 2022",5.0,"I am addicted to this stuff and am sad to see it is going away.  The Zero Sugar version is much better than the regular version, but so much harder to find sadly.  Coca-Cola if you are listening keep the zero sugar version around!!"
616,Tash,"November 16, 2023",2.0,Items came in a bag vs the coke box… the cans were individual in the bag. Strange…
617,Kit,"December 19, 2022",5.0,Tastes like Skittles or Starbursts to friends who tried when I shared. To me it tastes like cotton candy. Enjoyable and wish can find for when I do crave soda
618,JANE D PLOURDE,"December 16, 2022",5.0,I will NEVER order soda again.  The cans were all banged up and although they were all still intact the packing and shipping looks like it was done by a child.
619,Denise Wieder,"November 1, 2022",5.0,If you like their other than plain flavors it’s good. I can’t figure out how to describe the flavor besides all of them being combined. I like the portion size. I’d get it again
620,Sandollars,"December 28, 2021",5.0,"This was the only place I could buy this soda because it is not made or shipped to this part of the United States and traveled to Sanibel Florida is where I was able to enjoy the soda flavor..  Wish I could get it for the price I paid, but now I can't afford it."
621,debra wolinsky,"April 11, 2023",5.0,Good taste.
622,SCT,"March 20, 2024",1.0,as you can see from the picture the box was opened and the cans were all dented and scattered about inside the box
623,Amazon Customer,"October 15, 2023",2.0,Taste way too sweet for me the diet coke actually taste a lot better in my opinion
624,Tas,"December 4, 2022",5.0,I would have called you a whole lie if you told me Zero sugar would be this good. Delicious!!
625,Grigsby,"November 17, 2020",5.0,OMG @Coca-Cola PLEASE bring this flavor back in stores! I cannot find anywhere like I used to be able too and it’s a bit expensive to purchase at $30 for 3 12 packs. This is by far the best pop you can ever get. I just wish it was either more affordable and always in stock on amazon or brought back to retail stores like it used to be at a much more affordable and convenient value.
626,phoenix53,"February 16, 2020",4.0,"This is the only soft drink I purchase. I like the just-right vanilla flavor it has, plus the drink has no calories.Out of 3 boxes I ordered, 2 were intact. The 3rd box was broken in 2 places; one end was almost completely torn off. Unpacked by holding box upright to keep cokes from falling out."
627,Beth Newsome,"March 5, 2024",1.0,The photo is for coke zero vanilla but the product is just coke vanilla. not what I wanted at all. Very misleading.
628,Biscuit,"June 10, 2022",5.0,"Wished CocoCola would release Cherry Coke again, no sugar, full sugar, anything Cherry Coke."
629,Arron Mc Neill,"April 8, 2022",5.0,"I had very little expectations for this but turned out to not be that bad, the tasted was a little off from what you get from a coke-Zero not as sweet."
630,Karen R.,"October 13, 2022",5.0,Only rated value for money at three because tastes yummy but cans were so small.
631,Redhead,"February 15, 2023",5.0,See above.
632,Marilyn Wilkerson,"December 17, 2020",5.0,"My husband and I both love Cherry Coke Zero.  I use it as a reward for eating very carefully all day, becauseof my diabetes.  My husband drinks several cans a day, and because there is no sugar, I do NOT worry aboutdamage to his teeth.  I just wish we could order it, now that the Pandemic has cut the manufacture of thiswonderful product."
633,Joseph C.,"April 13, 2022",5.0,It’s a very interesting taste  cause it is a bunch of flavors like you get a hint of Carmel and then when you sip it it’s a different flavor
634,Bing Bing,"January 8, 2024",5.0,Bottled is better but these are cute!
635,Peter J. Schulte,"December 21, 2023",5.0,"Diet Coke Mini 7-0z is a GOUGE-PRICED item in our Safeway, when it is not sold out.One six-pack retails well above $5.00. I won't say $7.00 because I didn't write it down, but the price is like that.  then they have a sale price like, BUY 4 and get $2.00 off.We don't go through it that fast. This purchase of two ten-packs lasts us quite a few weeks. We're grateful to be able to get it here at a reasonable price!"
636,Tammy Moreno ,"April 10, 2024",5.0,Great product . Very quick delivery
637,farhan maqsood,"February 29, 2024",5.0,I great for teas like cola Coke diet
638,Russell Amato,"February 18, 2024",5.0,A+++++
639,karen,"January 28, 2024",5.0,A great product I ordered it for a friend of mine and assisted living and it was delivered just as fast
640,Colinda,"February 13, 2024",4.0,"Since my tolerance for caffeine is limited, I like the 7.5 ounce cans because they’re just the right size. Aluminum cans are not only recyclable, they are valued by recyclers.I used to assume that you would consume less microplastic by drinking from cans, but a testing lab has shown that this is not the case. I guess the thin plastic lining on the aluminum flakes off. That is very discouraging."
641,cheryl josefik,"February 9, 2024",5.0,I prefer diet coke if I want a soda! Others are way too sweet!
642,daniel nevins,"December 31, 2023",4.0,GOOD SODA
643,Anonymous,"January 18, 2024",5.0,MY MINI FRIDGE HAS DIET AND ZERO SUGAR FREE SODAS.  IM PLEASED WITH PURCHASE - RAHILA BERKELEY CA
644,Decorative tree lamp,"December 25, 2023",4.0,Crisp. Refreshing. Delicious
645,Ayanna ,"January 16, 2024",5.0,"This is the same as the diet coke in stores, except at a lower price thankfully"
646,George W.,"March 7, 2024",3.0,I didn't read the listing.  These are miniature cans.
647,RAJ,"November 9, 2023",5.0,As always Diet is the best for everyday needs and occasion.Found a good deal to buy this  product.
648,Mike J.,"November 30, 2023",5.0,Diet Coke in a nice portion size
649,Benjamin,"December 14, 2023",3.0,We purchase Diet Coke regularly. This particular batch tasted terrible. As if it was diluted. Presumably the flavors in it had lost their stability. The little matter of the expiry date being before our order date may have had something to do with it.
650,Amy T.,"December 27, 2023",3.0,Package showed up today all beat up with smashed cans that had leaked all over. What a mess!
651,Kathleen Brander,"November 3, 2023",5.0,Ordered and Delivered.  Life is Good!
652,Hipolito g.,"November 16, 2023",5.0,Así es
653,Selma Delgado,"October 16, 2023",5.0,Bueno bonito barato. Tamaño exacto para llevarlo a la oficina con el almuerzo
654,gloria,"April 29, 2023",4.0,The item was on time and that's a good thing!  I'm addicted.  But. please put some bubble wrap in the box.  Every pack was open on one end. Thanks
655,Jennifer P. Khazem,"September 4, 2023",5.0,"Again, soda cans are a little higher than in store but I needed them so no problem."
656,Jimmie Beardsley,"September 30, 2023",5.0,perfect size
657,Misha Herrera,"August 31, 2023",5.0,12 oz refreshing soda 🥤 conscience-free sugar-free
658,Jamie McClure,"June 6, 2023",5.0,Amazon allows a seniors to get deliveries and all are heavy stuff is brought straight to our door it relieves us of a lot of back pain and bending over it is a great service for seniors
659,KB81,"May 5, 2023",5.0,Often out of stock but great to have fresh deliver to your door!  They are heavy and cannot hang out in the car when it is warm (sweetener is temp sensitive).
